Wall time,Step,Value
1764620025.7318552,13056,0.003937989007681608
1764620026.233933,13312,0.00387293822132051
1764620026.739661,13568,0.0038231213111430407
1764620027.254272,13824,0.7398255467414856
1764620027.762218,14080,0.003726789727807045
1764620028.2652428,14336,0.7338346242904663
1764620028.777285,14592,0.731909453868866
1764620029.279816,14848,0.003581698052585125
1764620029.7795331,15104,0.0035449552815407515
1764620030.280329,15360,0.003523972351104021
1764620030.784182,15616,0.7269546985626221
1764620031.2863889,15872,0.0034409165382385254
1764620031.790782,16128,0.7229243516921997
1764620032.291927,16384,0.0033670030534267426
1764620032.79181,16640,0.0033026011660695076
1764620033.295907,16896,0.002860617358237505
1764620033.814688,17152,0.0031740767881274223
1764620034.319507,17408,0.7122786045074463
1764620034.822769,17664,0.003079226240515709
1764620035.3243861,17920,0.003001011209562421
1764620035.840404,18176,0.7051816582679749
1764620036.3435268,18432,0.0025378894060850143
1764620036.853778,18688,0.0028784682508558035
1764620037.355312,18944,0.0028276972007006407
1764620037.855973,19200,0.6984812021255493
1764620038.355766,19456,0.002730835461989045
1764620038.857053,19712,0.002696351846680045
1764620039.359614,19968,0.002655522432178259
1764620226.47363,256,0.878336489200592
1764620227.276727,512,0.8796576261520386
1764620228.031531,768,0.8799843192100525
1764620228.849854,1024,0.8788753151893616
1764620229.632642,1280,0.8764498829841614
1764620230.4879758,1536,0.8735976815223694
1764620231.252641,1792,0.8711369633674622
1764620232.1879628,2048,0.8686800003051758
1764620232.941826,2304,0.8654753565788269
1764620233.699691,2560,0.863283097743988
1764620234.4492538,2816,0.8607839345932007
1764620235.2130141,3072,0.8597388863563538
1764620235.970676,3328,0.009723089635372162
1764620236.872,3584,0.009576918557286263
1764620237.6815732,3840,0.8531929850578308
1764620238.459463,4096,0.009260852821171284
1764620239.2217221,4352,0.8509824275970459
1764620239.9839702,4608,0.8498286604881287
1764620240.751811,4864,0.009081337600946426
1764620241.508826,5120,0.8467997908592224
1764620242.258772,5376,0.8445872664451599
1764620243.01108,5632,0.8429104685783386
1764620243.759783,5888,0.8411033749580383
1764620244.5206668,6144,0.8389577865600586
1764620245.279138,6400,0.008303203620016575
1764620246.0525188,6656,0.008094475604593754
1764620246.851307,6912,0.8318360447883606
1764620247.682217,7168,0.8299520015716553
1764620248.45099,7424,0.8279138803482056
1764620249.230299,7680,0.8267024159431458
1764620249.98436,7936,0.8257268071174622
1764620250.745535,8192,0.8251977562904358
1764620251.5012212,8448,0.8231601715087891
1764620252.2579148,8704,0.8213961720466614
1764620253.026805,8960,0.007059769239276648
1764620253.77887,9216,0.007038245443254709
1764620254.5334778,9472,0.8179720044136047
1764620255.298583,9728,0.006834735162556171
1764620256.1063948,9984,0.8147397637367249
1764620256.919808,10240,0.8132442831993103
1764620257.693408,10496,0.8111288547515869
1764620258.453737,10752,0.006420412100851536
1764620259.211356,11008,0.8064805269241333
1764620260.047015,11264,0.8049752116203308
1764620260.808531,11520,0.006244468502700329
1764620261.580789,11776,0.8011879324913025
1764620262.3868139,12032,0.7990840077400208
1764620263.168063,12288,0.006013449281454086
1764620264.014584,12544,0.006037847604602575
1764620264.8602118,12800,0.7969823479652405
1764620265.6913989,13056,0.7953185439109802
1764620266.469321,13312,0.005948937032371759
1764620267.23661,13568,0.792602002620697
1764620267.992387,13824,0.7914212942123413
1764620268.77141,14080,0.7906720042228699
1764620269.576298,14336,0.7889209389686584
1764620270.3654149,14592,0.7875131964683533
1764620271.181489,14848,0.7856244444847107
1764620271.972167,15104,0.7845231294631958
1764620272.764745,15360,0.7827599048614502
1764620273.731075,15616,0.005406766664236784
1764620274.832248,15872,0.7794312238693237
1764620275.848044,16128,0.7794397473335266
1764620276.826467,16384,0.005325398873537779
1764620277.631778,16640,0.7798054814338684
1764620278.430475,16896,0.7786388397216797
1764620279.215286,17152,0.7768386006355286
1764620279.9792268,17408,0.7750303149223328
1764620280.727788,17664,0.7729341983795166
1764620281.481911,17920,0.7721260786056519
1764620282.237977,18176,0.004950538277626038
1764620282.9899678,18432,0.7682612538337708
1764620283.776682,18688,0.7666510343551636
1764620284.538732,18944,0.764902651309967
1764620285.338272,19200,0.004694496281445026
1764620286.132061,19456,0.7628551125526428
1764620286.97042,19712,0.7608100771903992
1764620287.760205,19968,0.7594795823097229
1764620631.3530061,256,0.878336489200592
1764620632.258621,512,0.8796576261520386
1764620633.077483,768,0.8799843192100525
1764620633.867302,1024,0.8788753151893616
1764620634.652683,1280,0.8764498829841614
1764620635.517424,1536,0.8735976815223694
1764620636.320896,1792,0.8711369633674622
1764620637.106543,2048,0.8686800003051758
1764620637.900018,2304,0.8654753565788269
1764620638.695338,2560,0.863283097743988
1764620639.499406,2816,0.8607839345932007
1764620640.3416939,3072,0.8597388863563538
1764620641.181395,3328,0.009723089635372162
1764620641.96829,3584,0.009576918557286263
1764620642.752084,3840,0.8531929850578308
1764620643.556627,4096,0.009260852821171284
1764620644.392075,4352,0.8509824275970459
1764620645.1790762,4608,0.8498286604881287
1764620645.978745,4864,0.009081337600946426
1764620646.767843,5120,0.8467997908592224
1764620647.5777578,5376,0.8445872664451599
1764620648.458146,5632,0.8429104685783386
1764620649.261174,5888,0.8411033749580383
1764620650.0810702,6144,0.8389577865600586
1764620650.8876858,6400,0.008303203620016575
1764620651.689367,6656,0.008094475604593754
1764620652.485054,6912,0.8318360447883606
1764620653.290163,7168,0.8299520015716553
1764620654.0943491,7424,0.8279138803482056
1764620654.8930418,7680,0.8267024159431458
1764620655.723163,7936,0.8257268071174622
1764620656.5389462,8192,0.8251977562904358
1764620657.4229739,8448,0.8231601715087891
1764620658.2383301,8704,0.8213961720466614
1764620659.028112,8960,0.007059769239276648
1764620659.811868,9216,0.007038245443254709
1764620660.5922718,9472,0.8179720044136047
1764620661.376811,9728,0.006834735162556171
1764620662.20188,9984,0.8147397637367249
1764620663.060975,10240,0.8132442831993103
1764620663.848701,10496,0.8111288547515869
1764620735.05408,256,0.878336489200592
1764620735.8820128,512,0.8796576261520386
1764620736.6669672,768,0.8799843192100525
1764620737.460727,1024,0.8788753151893616
1764620738.219341,1280,0.8764498829841614
1764620738.97244,1536,0.8735976815223694
1764620739.726562,1792,0.8711369633674622
1764620740.4792168,2048,0.8686800003051758
1764620741.227934,2304,0.8654753565788269
1764620741.978977,2560,0.863283097743988
1764620742.726131,2816,0.8607839345932007
1764620743.478026,3072,0.8597388863563538
1764620744.238611,3328,0.009723089635372162
1764620745.063531,3584,0.009576918557286263
1764620745.832989,3840,0.8531929850578308
1764620746.812074,4096,0.009260852821171284
1764620747.638612,4352,0.8509824275970459
1764620748.4183109,4608,0.8498286604881287
1764620749.375135,4864,0.009081337600946426
1764620750.1682172,5120,0.8467997908592224
1764620750.945847,5376,0.8445872664451599
1764620751.6954281,5632,0.8429104685783386
1764620752.445766,5888,0.8411033749580383
1764620753.201355,6144,0.8389577865600586
1764620753.95168,6400,0.008303203620016575
1764620754.714756,6656,0.008094475604593754
1764620755.460983,6912,0.8318360447883606
1764620756.209535,7168,0.8299520015716553
1764620756.959604,7424,0.8279138803482056
1764620757.7093718,7680,0.8267024159431458
1764620758.465664,7936,0.8257268071174622
1764620759.230528,8192,0.8251977562904358
1764620760.0530372,8448,0.8231601715087891
1764620760.895929,8704,0.8213961720466614
1764620761.6860192,8960,0.007059769239276648
1764620762.4585118,9216,0.007038245443254709
1764620763.2851799,9472,0.8179720044136047
1764620764.0463412,9728,0.006834735162556171
1764620764.8258991,9984,0.8147397637367249
1764620765.6259358,10240,0.8132442831993103
1764620766.488621,10496,0.8111288547515869
1764620767.274554,10752,0.006420412100851536
1764620768.019649,11008,0.8064805269241333
1764620768.774034,11264,0.8049752116203308
1764620769.517983,11520,0.006244468502700329
1764620770.274118,11776,0.8011879324913025
1764620771.153625,12032,0.7990840077400208
1764620771.961619,12288,0.006013449281454086
1764620772.775785,12544,0.006037847604602575
1764620773.535522,12800,0.7969823479652405
1764620774.2838871,13056,0.7953185439109802
1764620775.028349,13312,0.005948937032371759
1764620775.795939,13568,0.792602002620697
1764620776.542994,13824,0.7914212942123413
1764620777.303273,14080,0.7906720042228699
1764620778.050247,14336,0.7889209389686584
1764620778.88354,14592,0.7875131964683533
1764620779.667886,14848,0.7856244444847107
1764620780.492933,15104,0.7845231294631958
1764621033.913749,256,0.878336489200592
1764621034.707343,512,0.8796576261520386
1764621035.462199,768,0.8799843192100525
1764621036.2132769,1024,0.8788753151893616
1764621124.930955,256,0.878336489200592
1764621125.745718,512,0.8796576261520386
1764621126.5699131,768,0.8799843192100525
1764621127.3633122,1024,0.8788753151893616
1764621128.131667,1280,0.8764498829841614
1764621128.8958368,1536,0.8735976815223694
1764621190.294049,256,0.878336489200592
1764621191.128248,512,0.8796576261520386
1764621191.932811,768,0.8799843192100525
1764621192.7286232,1024,0.8788753151893616
1764621193.534883,1280,0.8764498829841614
1764621194.3592188,1536,0.8735976815223694
1764621195.189887,1792,0.8711369633674622
1764621196.046637,2048,0.8686800003051758
1764621196.8537312,2304,0.8654753565788269
1764621235.8536,256,0.878336489200592
1764621236.6661289,512,0.8796576261520386
1764621237.476871,768,0.8799843192100525
1764621238.266075,1024,0.8788753151893616
1764621239.120403,1280,0.8764498829841614
1764621239.9063199,1536,0.8735976815223694
1764621240.715521,1792,0.8711369633674622
1764621241.584876,2048,0.8686800003051758
1764621512.238074,256,0.878336489200592
1764621939.997896,256,0.878336489200592
1764621940.843978,512,0.8796576261520386
1764621941.613843,768,0.8799843192100525
1764621942.3885162,1024,0.8788753151893616
1764621943.156648,1280,0.8764498829841614
1764621943.966361,1536,0.8735976815223694
1764621944.761805,1792,0.8711369633674622
1764621945.59611,2048,0.8686800003051758
1764621946.403894,2304,0.8654753565788269
1764621947.201301,2560,0.863283097743988
1764621947.976068,2816,0.8607839345932007
1764621948.734314,3072,0.8597388863563538
1764621949.526944,3328,0.009723089635372162
1764621950.317953,3584,0.009576918557286263
1764621951.133603,3840,0.8531929850578308
1764621951.9775722,4096,0.009260852821171284
1764621952.813159,4352,0.8509824275970459
1764621953.644824,4608,0.8498286604881287
1764621954.400804,4864,0.009081337600946426
1764621955.154418,5120,0.8467997908592224
1764621955.906569,5376,0.8445872664451599
1764621956.66344,5632,0.8429104685783386
1764621957.412998,5888,0.8411033749580383
1764621958.173239,6144,0.8389577865600586
1764621958.923237,6400,0.008303203620016575
1764621959.675064,6656,0.008094475604593754
1764621960.423936,6912,0.8318360447883606
1764621961.176477,7168,0.8299520015716553
1764621961.926354,7424,0.8279138803482056
1764621962.677973,7680,0.8267024159431458
1764621963.436555,7936,0.8257268071174622
1764621964.192019,8192,0.8251977562904358
1764621964.948019,8448,0.8231601715087891
1764621965.714077,8704,0.8213961720466614
1764621966.4805498,8960,0.007059769239276648
1764621967.239278,9216,0.007038245443254709
1764621968.007125,9472,0.8179720044136047
1764621968.8239,9728,0.006834735162556171
1764621969.584756,9984,0.8147397637367249
1764621970.34388,10240,0.8132442831993103
1764621971.1388009,10496,0.8111288547515869
1764621971.906307,10752,0.006420412100851536
1764621972.68579,11008,0.8064805269241333
1764621973.457501,11264,0.8049752116203308
1764621974.234038,11520,0.006244468502700329
1764621975.0530822,11776,0.8011879324913025
1764621975.848254,12032,0.7990840077400208
1764621976.6479208,12288,0.006013449281454086
1764621977.4186938,12544,0.006037847604602575
1764621978.251043,12800,0.7969823479652405
1764621979.031765,13056,0.7953185439109802
1764621979.795539,13312,0.005948937032371759
1764621980.640813,13568,0.792602002620697
1764621981.448218,13824,0.7914212942123413
1764621982.208971,14080,0.7906720042228699
1764621982.972385,14336,0.7889209389686584
1764621983.74804,14592,0.7875131964683533
1764621984.533348,14848,0.7856244444847107
1764621985.3220081,15104,0.7845231294631958
1764621986.11786,15360,0.7827599048614502
1764621986.907518,15616,0.005406766664236784
1764621987.7029078,15872,0.7794312238693237
1764621988.564207,16128,0.7794397473335266
1764621989.379254,16384,0.005325398873537779
1764621990.1587882,16640,0.7798054814338684
1764621990.9395132,16896,0.7786388397216797
1764621991.71646,17152,0.7768386006355286
1764621992.479062,17408,0.7750303149223328
1764621993.263339,17664,0.7729341983795166
1764621994.0282319,17920,0.7721260786056519
1764621994.837013,18176,0.004950538277626038
1764621995.914891,18432,0.7682612538337708
1764621996.893027,18688,0.7666510343551636
1764621997.740615,18944,0.764902651309967
1764621998.5272908,19200,0.004694496281445026
1764621999.288921,19456,0.7628551125526428
1764622000.0417302,19712,0.7608100771903992
1764622000.813225,19968,0.7594795823097229
1764622484.957387,256,0.878336489200592
1764622485.7635279,512,0.8796576261520386
1764622486.557135,768,0.8799843192100525
1764622487.39268,1024,0.8788753151893616
1764622488.290734,1280,0.8764498829841614
1764622489.0806131,1536,0.8735976815223694
1764622489.8694441,1792,0.8711369633674622
1764622490.6603572,2048,0.8686800003051758
1764622491.4871721,2304,0.8654753565788269
1764622492.274482,2560,0.863283097743988
1764622493.1187499,2816,0.8607839345932007
1764622493.921078,3072,0.8597388863563538
1764622494.710301,3328,0.009723089635372162
1764622495.493163,3584,0.009576918557286263
1764622496.273232,3840,0.8531929850578308
1764622497.058971,4096,0.009260852821171284
1764622497.872614,4352,0.8509824275970459
1764622498.657726,4608,0.8498286604881287
1764622499.4453912,4864,0.009081337600946426
1764622500.224822,5120,0.8467997908592224
1764622501.016095,5376,0.8445872664451599
1764622501.8097541,5632,0.8429104685783386
1764622502.660562,5888,0.8411033749580383
1764622503.4903538,6144,0.8389577865600586
1764622504.314304,6400,0.008303203620016575
1764622505.1145742,6656,0.008094475604593754
1764622505.9147,6912,0.8318360447883606
1764622506.692398,7168,0.8299520015716553
1764622507.4796412,7424,0.8279138803482056
1764622508.258425,7680,0.8267024159431458
1764622509.0469928,7936,0.8257268071174622
1764622509.8417122,8192,0.8251977562904358
1764622510.702179,8448,0.8231601715087891
1764622511.517823,8704,0.8213961720466614
1764622512.350792,8960,0.007059769239276648
1764622513.146484,9216,0.007038245443254709
1764622513.925385,9472,0.8179720044136047
1764622514.706835,9728,0.006834735162556171
1764622515.4895492,9984,0.8147397637367249
1764622654.403199,256,0.878336489200592
1764622655.501927,512,0.8796576261520386
1764622656.261004,768,0.8799843192100525
1764622657.083477,1024,0.8788753151893616
1764622657.867485,1280,0.8764498829841614
1764622658.6664371,1536,0.8735976815223694
1764622659.460597,1792,0.8711369633674622
1764622660.245676,2048,0.8686800003051758
1764622661.0197,2304,0.8654753565788269
1764622661.799915,2560,0.863283097743988
1764622662.676238,2816,0.8607839345932007
1764622663.4469,3072,0.8597388863563538
1764622664.2402701,3328,0.009723089635372162
1764622665.049048,3584,0.009576918557286263
1764622665.851851,3840,0.8531929850578308
1764622666.740164,4096,0.009260852821171284
1764622667.602277,4352,0.8509824275970459
1764622668.3851142,4608,0.8498286604881287
1764622669.1934972,4864,0.009081337600946426
1764622670.017526,5120,0.8467997908592224
1764622670.8431659,5376,0.8445872664451599
1764622671.692051,5632,0.8429104685783386
1764622672.558649,5888,0.8411033749580383
1764622673.3313978,6144,0.8389577865600586
1764622674.081762,6400,0.008303203620016575
1764622674.839403,6656,0.008094475604593754
1764622675.592581,6912,0.8318360447883606
1764622676.349217,7168,0.8299520015716553
1764622677.104751,7424,0.8279138803482056
1764622677.878598,7680,0.8267024159431458
1764622678.700556,7936,0.8257268071174622
1764622679.553472,8192,0.8251977562904358
1764622680.33317,8448,0.8231601715087891
1764622681.086968,8704,0.8213961720466614
1764622681.84061,8960,0.007059769239276648
1764622682.606722,9216,0.007038245443254709
1764622683.355619,9472,0.8179720044136047
1764622684.131449,9728,0.006834735162556171
1764622684.893406,9984,0.8147397637367249
1764622685.6487029,10240,0.8132442831993103
1764622686.4101639,10496,0.8111288547515869
1764622687.223547,10752,0.006420412100851536
1764622688.010784,11008,0.8064805269241333
1764622688.815907,11264,0.8049752116203308
1764622689.576308,11520,0.006244468502700329
1764622690.329629,11776,0.8011879324913025
1764622691.084991,12032,0.7990840077400208
1764622691.835487,12288,0.006013449281454086
1764622692.617604,12544,0.006037847604602575
1764622693.37093,12800,0.7969823479652405
1764622694.125642,13056,0.7953185439109802
1764622694.8925061,13312,0.005948937032371759
1764622695.72112,13568,0.792602002620697
1764622696.5002189,13824,0.7914212942123413
1764622697.2729752,14080,0.7906720042228699
1764622698.023166,14336,0.7889209389686584
1764622698.7782028,14592,0.7875131964683533
1764622699.526572,14848,0.7856244444847107
1764622700.288621,15104,0.7845231294631958
1764622701.038958,15360,0.7827599048614502
1764622701.846385,15616,0.005406766664236784
1764622702.852331,15872,0.7794312238693237
1764622704.039872,16128,0.7794397473335266
1764622704.950092,16384,0.005325398873537779
1764622705.761865,16640,0.7798054814338684
1764622706.5245771,16896,0.7786388397216797
1764622707.309781,17152,0.7768386006355286
1764622708.1128252,17408,0.7750303149223328
1764622708.880694,17664,0.7729341983795166
1764622709.700396,17920,0.7721260786056519
1764622710.5951731,18176,0.004950538277626038
1764622711.4028108,18432,0.7682612538337708
1764622712.254459,18688,0.7666510343551636
1764622713.0371,18944,0.764902651309967
1764622713.8481941,19200,0.004694496281445026
1764622714.693423,19456,0.7628551125526428
1764622715.513985,19712,0.7608100771903992
1764622716.322784,19968,0.7594795823097229
